"","average","sd","ratio","ava","avb","cumsum","p"
"Psychrobacter",0.00101766582565233,0.00080436281126759,1.26518259098602,0.00216442475616723,0.000342895938381303,0.819689378907635,0.000999000999000999
"Unclassified.genus.in.Rhizobiales",0.000988203483091698,0.000703240056104467,1.40521501088229,0.00245630776051077,0.000814585417764616,0.820907866503172,0.514485514485514
"Massilia",0.000963228276046452,0.000698061117601227,1.37986238132906,0.00262366611275106,0.00174570816090116,0.822095558841963,0.745254745254745
"Gordonia",0.000958465032022252,0.00067255050488682,1.42511978663007,0.00214804118190804,0.000483216262576072,0.823277377943249,0.00599400599400599
"Paenibacillus",0.000952967625051223,0.000677015276690465,1.40760136124214,0.00153248414605067,0.0025115791236473,0.824452418559824,0.38961038961039
"Lactobacillus",0.000952334754010324,0.000729037030521471,1.30629133245691,0.00242554569324946,0.000863600538895169,0.825626678825464,0.00999000999000999
"Neisseria",0.000921729994509316,0.000640949907488884,1.43806869107833,0.00215317544618733,0.000355458942317953,0.826763202409889,0.001998001998002
"Unclassified.genus.in.Geobacteraceae",0.000912388518483089,0.00123667962440794,0.737772742815175,1.82191019612863e-05,0.00183440262029006,0.827888207645252,0.12987012987013
"Nostoc",0.000883146205569479,0.00107687194167609,0.820103274484906,0.00189183838434108,0.000472164327896612,0.828977156141128,0.024975024975025
"Atopobium",0.000852220426525558,0.0011811906174052,0.721492715881612,0.00176466495396456,0.000141701597534261,0.830027972128071,0.018981018981019
"Curvibacter",0.000851699936821115,0.000675587032411676,1.2606812978348,0.00039085145052666,0.00209425132416889,0.831078146333984,0.261738261738262
"Unclassified.genus.in.Firmicutes",0.000834424914144545,0.000709945494034143,1.17533658732457,0.0016286072921239,0.00165609791235699,0.832107019865286,0.49050949050949
"Desulfitobacterium",0.000825511290502496,0.000910472512566478,0.906684473291247,0.000413567711143162,0.00167546085686549,0.833124902603673,0.0659340659340659
"Unclassified.genus.in.Bacteroidia",0.000824021946115715,0.000885347317157585,0.930732979189732,1.75653540955819e-05,0.00165822436635929,0.834140948931148,0.000999000999000999
"Mesorhizobium",0.000820946209262615,0.000631880857995839,1.29921044271928,0.0022578564952002,0.00105983216357125,0.835153202773302,0.676323676323676
"Enterococcus",0.000818484658791915,0.000696251384568254,1.17555911116709,0.0017681599895201,0.000241930845462177,0.836162421442271,0.045954045954046
"Amycolatopsis",0.000809026475813071,0.000815696709369783,0.991822654817542,0.00184492153120761,0.000415472453611502,0.837159977858643,0.0969030969030969
"Unclassified.genus.in.Clostridia",0.000783885073992284,0.00105876452531465,0.740377161540547,0.00161243901096449,0.00013637620334523,0.83812653409461,0.012987012987013
"Desulfotomaculum",0.000778693428560982,0.000901919262506569,0.863373764073821,0.00154905861982165,0.000396917271555737,0.839086688859963,0.013986013986014
"Unclassified.genus.in.Flavobacteriales",0.000770323762498888,0.000546144756195442,1.41047543487394,0.00150304791275637,0.00174481821366619,0.840036523550098,0.652347652347652
"Bosea",0.000761756154866671,0.000528866569791568,1.4403560337854,0.001839317657468,0.000553091848984087,0.840975794096509,0.0999000999000999
