"","average","sd","ratio","ava","avb","cumsum","p"
"Unclassified.genus.in.Candidatus.Collierbacteria",0.00123883725646073,0.00143799060820821,0.861505804967921,4.11137105173931e-05,0.00250911529604379,0.802370935696709,0.999000999000999
"Unclassified.genus.in.Bacteroidetes",0.00123297312405707,0.00163584323808821,0.7537232757694,0.00281183601834463,0.00175706549054747,0.803830485753533,0.528471528471528
"Unclassified.genus.in.Candidatus.Zambryskibacteria",0.00121717664858474,0.00461138217604237,0.263950503800871,0.000130842641940108,0.002475469695449,0.805271336500354,0.755244755244755
"Unclassified.genus.in.Clostridiales",0.00114647275889727,0.00102434915480544,1.11922068126763,0.00245095138576326,0.000191536894811307,0.80662849047861,0.000999000999000999
"Polaromonas",0.00114171983241845,0.00178892508814605,0.63821556306847,0.00239085810111115,0.000646690271042568,0.807980018110291,0.331668331668332
"Unclassified.genus.in.Candidatus.Uhrbacteria",0.00112422688178448,0.00179379452983165,0.62673113508156,0.000253162698950424,0.00234644071218647,0.809310838204563,0.998001998001998
"Neorhizobium",0.00110386236546841,0.0019764712331116,0.558501609826407,0.00226504037586132,0.000293961995346974,0.810617551503345,0.001998001998002
"Agrobacterium",0.0010841388666735,0.00196986869421394,0.550360980839954,0.00225071578509113,0.000261315103762188,0.811900916820548,0.001998001998002
"Lachnoclostridium",0.00107315874092113,0.000974485824872213,1.10125638929828,0.00231669291167105,0.000197315144639882,0.813171284252516,0.000999000999000999
"Catabacter",0.00106865494382103,0.00123720064215217,0.863768500768035,0.00243926537467326,0.000374560410180979,0.814436320248473,0.003996003996004
"Methanobacterium",0.00104923803377662,0.00166764188940662,0.629174668999207,0.00216886290037871,7.29087838540256e-05,0.815678371191791,0.434565434565435
"Unclassified.genus.in.Syntrophaceae",0.00104471539495155,0.00246717078250314,0.423446727871675,0.00211801815297812,3.43068805350295e-05,0.81691506839493,0.000999000999000999
"Bordetella",0.00104085360607336,0.000768471135216155,1.3544472373456,0.001653545076249,0.00128452605754861,0.818147194148727,0.254745254745255
"Alcanivorax",0.00103848977499188,0.00153496749263907,0.67655489772386,0.00228754744717171,0.000381369822838008,0.81937652168274,0.000999000999000999
"Lysobacter",0.00102279814182533,0.00100950249437579,1.01317049489587,0.00200432788644732,0.000690747617071732,0.820587274015369,0.0669330669330669
"Phaeobacter",0.000980221660528796,0.000767192036310029,1.27767444673094,0.00211023337738531,0.000155375986688719,0.82174762581251,0.000999000999000999
"Unclassified.genus.in.Candidatus.Tagabacteria",0.000978578093612239,0.00192206310200816,0.509129014853792,3.34718248363105e-05,0.00197847567092267,0.822906032013157,0.0769230769230769
"Methylomonas",0.000926770457234418,0.00113392166920918,0.817314354598024,0.00194575878162883,0.000113173082485285,0.824003110162816,0.000999000999000999
"Methylomicrobium",0.000918059593402846,0.000985282145819566,0.931773296916079,0.00190845193673115,9.79661597757122e-05,0.825089876699389,0.000999000999000999
"Unclassified.genus.in.Candidatus.Magasanikbacteria",0.000882221586246729,0.00124403429200199,0.709161790730858,0.000406981675001319,0.0018994269907196,0.826134219468274,1
"Massilia",0.000868665557498155,0.000701371565740797,1.23852405761654,0.00137884975254987,0.00116715985708006,0.827162515088892,0.989010989010989
"Micromonospora",0.00085371761465744,0.00122559301130307,0.696575132841005,0.00075684205047062,0.00141015599909523,0.82817311586248,0.49050949050949
"Unclassified.genus.in.Caldiserica",0.000850155900863991,0.00123177186307074,0.690189414413639,6.97645141415047e-06,0.00170519108596764,0.829179500405018,0.013986013986014
"Achromobacter",0.000841382424462062,0.000681764689534146,1.23412437953773,0.00127629616528897,0.00108139279872042,0.83017549921592,0.324675324675325
"Sphingopyxis",0.000829011857552892,0.000934332757382053,0.887276883961273,0.00176071721616728,0.000815475062523688,0.831156854186431,0.983016983016983
"Thauera",0.000811815296320552,0.00068526070899194,1.18468093335569,0.00170784583903965,0.000673412538080681,0.832117852474842,0.0909090909090909
"Brevundimonas",0.000808010002140476,0.000949087533934355,0.851354562408954,0.0016163775717662,0.000680475372495468,0.83307434619034,0.822177822177822
"Parvibaculum",0.000793107078453067,0.00120220050184246,0.659712815988327,0.00169935232774232,0.000130981299275205,0.834013198350892,0.000999000999000999
"Martelella",0.000780055674297189,0.00154135011881286,0.506085972795061,0.00158613855859203,0.000128647876660071,0.834936600719957,0.001998001998002
"Flavobacterium",0.000770365023458098,0.00051584107017866,1.49341544904768,0.00193439555857009,0.00123529083523522,0.835848531638665,0.942057942057942
"Microbacterium",0.000769073558502483,0.000975073543258892,0.788733899939572,0.000813164690861615,0.00119981029576143,0.836758933766751,0.915084915084915
"Unclassified.genus.in.Rhodobiaceae",0.000762518304660377,0.00120742031658035,0.631526813148195,0.00163098156630272,0.000130913427311156,0.837661576016758,0.000999000999000999
"Rhodopseudomonas",0.000756192325096195,0.000761493243954699,0.993038784125026,0.00130044348942305,0.000812606488814645,0.838556729795482,0.352647352647353
"Paenibacillus",0.000754696838491926,0.000502269244341643,1.50257426070584,0.00186238159751523,0.000541178912580198,0.839450113269958,0.78021978021978
"Streptococcus",0.000737461466537951,0.000476941097734724,1.54623174652088,0.00177925207268428,0.000375423456133559,0.840323094119573,0.542457542457542
"Sorangium",0.000709636443466713,0.00131433658231031,0.53991987518093,0.000344532327785268,0.0013318681283984,0.841163136689178,0.331668331668332
"Marinobacter",0.000700203514351666,0.00106035553914979,0.66034786305082,0.00161825465003284,0.000268239854177397,0.841992012890305,0.000999000999000999
"Celeribacter",0.000684153734674397,0.000533595595003179,1.28215776344691,0.00150925632617443,0.000151302095739482,0.842801889928853,0.000999000999000999
"Ramlibacter",0.00068062055508493,0.000947613326757051,0.718247132946271,0.00118389226484241,0.000478121489672196,0.843607584514134,0.167832167832168
"Flexibacter",0.000672732473184513,0.0010051070708367,0.669314237959244,2.64889393624086e-05,0.00136201912448815,0.844403941466534,0.012987012987013
"Unclassified.genus.in.Hydrogenophilales",0.000672661779438648,0.000832634163520696,0.807871942936351,1.22451842389702e-05,0.00135302970601767,0.845200214734172,0.00799200799200799
"Azospirillum",0.000652709535596351,0.000533287655383402,1.22393520458877,0.00101386112892137,0.000877510370717648,0.845972869239921,0.588411588411588
"Thiobacillus",0.0006524614463765,0.000515982400790615,1.26450329580382,0.00173466628777032,0.000941713990184695,0.846745230066409,0.885114885114885
"Unclassified.genus.in.Sinobacteraceae",0.000649951257333113,0.00157381566331262,0.412978007834204,0.00131530884374806,3.57110417006998e-05,0.847514619419725,0.000999000999000999
"Unclassified.genus.in.Candidatus.Beckwithbacteria",0.000624894110768659,0.000993086035356535,0.629244686281699,5.95597680979512e-05,0.00129234835300191,0.848254347007525,0.96003996003996
"Corynebacterium",0.000618612641290602,0.00043375627364602,1.42617566332986,0.00107427986156922,0.000895068126535505,0.848986638813511,0.757242757242757
"Unclassified.genus.in.Burkholderiaceae",0.000616812754882709,0.000778508568881704,0.792300534043878,0.000648555411156208,0.00098145965017567,0.849716799977509,0.923076923076923
"Mycobacterium",0.000615304287276515,0.000800840396936469,0.768323238475853,0.000710095136965244,0.00110596691841184,0.850445175470807,0.893106893106893
"Klebsiella",0.000612738540484576,0.00126471481097707,0.48448751858231,0.0012731017241938,0.000422659005867276,0.851170513723632,0.547452547452547
"Comamonas",0.000609881213606124,0.000727497398777334,0.838327689736236,0.00130532337590354,0.000339988218305284,0.851892469573769,0.593406593406593
"Rhodococcus",0.00060774115794823,0.000783313941328308,0.775858983075994,0.00052354263213117,0.00108040274883045,0.852611892101568,1
"Lactobacillus",0.000607175740587464,0.000478968034306746,1.2676748699238,0.00157809256541082,0.000438514956355628,0.853330645308257,0.026973026973027
"Luteitalea",0.000596787144716474,0.00130735437387475,0.456484604818898,5.66731452565724e-05,0.00118065269314797,0.8540371008619,0.157842157842158
"Unclassified.genus.in.Candidatus.Komeilibacteria",0.000596184224032219,0.00150907106145596,0.395067031142334,8.71682843370305e-05,0.00123670396456129,0.854742842699322,0.270729270729271
"Unclassified.genus.in.Candidatus.Nomurabacteria",0.000590425649104817,0.000692663553540912,0.852398897107474,0.000533905006799126,0.00110893762800398,0.855441767739039,1
"Curvibacter",0.000586967130401872,0.000894377218175586,0.656285869623569,0.00124093598903069,0.000168632860876491,0.856136598706411,0.522477522477522
"Syntrophus",0.000585917857223695,0.00112729897770402,0.519753737750247,0.00123410947354325,0.000149635722135826,0.856830187581237,0.957042957042957
"Halomonas",0.00057635244581021,0.000247159845280056,2.33190162891204,0.0013422264022739,0.000542216422705212,0.857512453259718,0.41958041958042
"Rhodovulum",0.000574979671150845,0.000447023613047771,1.28624004273662,0.00129516684262203,0.000164122534252029,0.85819309389602,0.000999000999000999
"Ahrensia",0.000564359605436263,0.00101209133551488,0.557617267960465,0.00118798966699263,9.91491304286727e-05,0.858861162873447,0.000999000999000999
"Ralstonia",0.000563334546800998,0.000405094041946026,1.3906265915312,0.00103448124901728,0.000796092626532194,0.859528018422649,0.998001998001998
"Yangia",0.000562731749822594,0.000408139525722137,1.37877297923285,0.00127314407378133,0.000197386930219194,0.860194160402069,0.000999000999000999
"Unclassified.genus.in.Rhizobiaceae",0.000561382025849414,0.00115978661144183,0.48403906400636,0.00111340353466796,0.000109596370287681,0.860858704625898,0.00699300699300699
"Caulobacter",0.00055628774708139,0.00068179410759664,0.815917504834902,0.00096332301593341,0.00056583946010028,0.861517218422364,0.961038961038961
"Unclassified.genus.in.Xanthomonadales",0.000556027561259521,0.000804524796211141,0.691125449306346,0.00118069382271119,0.000150846510006771,0.862175424220039,0.191808191808192
"Leptolinea",0.000543212229168799,0.000520867901666095,1.04289826159614,0.00112363570186639,4.57509807475905e-05,0.862818459680003,0.000999000999000999
"Gallionella",0.000533498921083027,0.00056288274394529,0.947797612951661,0.000594905912570737,0.00133757179253751,0.863449996868762,0.916083916083916
"Ensifer",0.000532500354262737,0.00100092342928602,0.532009081496454,0.00105209196288094,0.000189457663934275,0.864080351989372,0.002997002997003
"Chryseobacterium",0.000530825091122315,0.000343009851381964,1.54755057029311,0.00139932004837852,0.000463541657899743,0.864708723992617,0.774225774225774
"Mycolicibacterium",0.000528554100555272,0.00070848780811781,0.74603132827288,0.00054690848919294,0.000908953012396382,0.865334407677402,0.876123876123876
"Prevotella",0.000528544123915683,0.000376150221623694,1.40514106740164,0.00142601973229897,0.000565888948534635,0.865960079552192,0.839160839160839
"Methylovorus",0.000517506778515052,0.000628389760468353,0.823544257196906,0.00105562801785832,2.86540292838644e-05,0.866572685807147,0.000999000999000999
"Acinetobacter",0.00051119591547692,0.000253855912632819,2.01372467623522,0.00134350311022674,0.000410108070196378,0.867177821485229,0.99000999000999
"Anaeromyxobacter",0.000507710446233464,0.000865240852529381,0.586785107001433,0.000305199255317598,0.000902414943878793,0.867778831187867,0.706293706293706
"Bosea",0.000496223474659284,0.000573108511785844,0.865845585006265,0.000764628544613424,0.000559818313174503,0.868366243019079,0.57042957042957
"Methylotenera",0.000495996105667287,0.000524016177909857,0.94652823057041,0.00104957125358656,9.4602761277938e-05,0.868953385698904,0.023976023976024
"Ruegeria",0.000486499274883014,0.000363956264907386,1.33669707542144,0.00106150409302495,9.3540755436996e-05,0.869529286365712,0.010989010989011
"Unclassified.genus.in.Flavobacteriaceae",0.000482635555323209,0.000512138737449546,0.942392207484121,0.00129847648696366,0.000502821555958342,0.870100613297705,0.153846153846154
"Methanolobus",0.000474695117079919,0.000916813340109207,0.517766372185832,0.000959310876488329,9.9206423284901e-06,0.870662540619226,0.003996003996004
"Alicycliphilus",0.000473701432559454,0.000611019850934384,0.77526357259107,0.000930374097883822,0.00029810868764954,0.871223291652091,0.813186813186813
"Bdellovibrio",0.000470742421423847,0.00070720821287361,0.665634834062619,0.000201167772944142,0.00106463845134419,0.871780539912035,0.0629370629370629
"Aeromonas",0.000467386043008146,0.000296220184204982,1.57783320627712,0.00112548020050598,0.000369762952194939,0.8723338150097,0.557442557442557
"Unclassified.genus.in.Candidatus.Rokubacteria",0.000467277498018943,0.000879897904547454,0.531058768982149,0.000199742288540471,0.000882316608938973,0.87288696161564,1
"Unclassified.genus.in.Xanthomonadaceae",0.000466435905765357,0.000567928816019334,0.821292902576506,0.00099294438936526,0.000182694615832969,0.87343911197438,0.361638361638362
"Unclassified.genus.in.Verrucomicrobia",0.000464118367465196,0.000401915491773495,1.15476605645934,7.25158482081243e-05,0.000992666052838794,0.873988518913095,0.003996003996004
"Actinoplanes",0.00046210149619195,0.000667444785219904,0.69234415553895,0.000418969982130779,0.000781656011280003,0.874535538350799,0.638361638361638
"Porphyrobacter",0.000461472419334755,0.00034617813544691,1.33304900593737,0.00103345383555538,0.000680298211456662,0.875081813109528,0.00799200799200799
"Fusobacterium",0.000460469582734983,0.000344440194267145,1.33686367154307,0.0010491680475666,0.000170875650317055,0.875626900745692,0.004995004995005
"Nocardioides",0.000453939594981487,0.000711323519996769,0.63816193647519,0.000351464184092428,0.000808070423716699,0.876164258412881,0.903096903096903
"Pandoraea",0.000451685736266909,0.000347913242559478,1.2982711808956,0.000777122251149881,0.000608237025575255,0.876698948041692,0.443556443556444
"Treponema",0.000447650105169347,0.000345349480674014,1.29622347859239,0.00114181477850358,0.000311518041428644,0.877228860432878,0.986013986013986
"Unclassified.genus.in.Sphingomonadales",0.000445631366397381,0.0006038294507735,0.738008664245394,0.000928651167529294,0.000513682193885185,0.877756383112373,0.768231768231768
"Pasteurella",0.000443893147886289,0.000955642726471408,0.464496966900286,0.00072900313712611,0.000302626817663037,0.878281848150159,0.527472527472527
"Rhodoplanes",0.000441416761780621,0.000854578783655986,0.516531383908444,0.000149838397801569,0.000804121663296188,0.878804381729496,0.657342657342657
"Nocardia",0.000436797993759914,0.000517356102964497,0.844288858789956,0.000485156354650297,0.000659654792171909,0.879321447774306,0.480519480519481
"Pelagibaca",0.000431357810248906,0.000329442935838921,1.30935516692886,0.000963731927542199,0.000126288791655061,0.87983207392193,0.000999000999000999
"Amycolatopsis",0.000429744009603682,0.000639110336729494,0.67240973100639,0.000360634226557847,0.000729696054295944,0.880340789709321,0.556443556443556
"Myxococcus",0.000425610600123007,0.000650603652557668,0.654178005994643,0.000342272389746893,0.000727661856104708,0.88084461251249,0.408591408591409
"Methanococcoides",0.000425528732402701,0.000984390823352552,0.43227620809535,0.000855919724744554,5.30470861390104e-06,0.881348338403542,0.002997002997003
"Thioalkalivibrio",0.000422082726733271,0.000363013272706018,1.1627198189943,0.00091987906440089,0.000296752453883786,0.881847985034736,0.000999000999000999
"Marinovum",0.000421753466965132,0.000296308106676441,1.4233612157823,0.000938511491728247,9.95328543764519e-05,0.882347241899841,0.000999000999000999
